time	best_bid	best_ask
26.61	15.07	15.08
26.71	15.07	15.08
26.811	15.07	15.08
26.911	15.07	15.08
27.01	15.07	15.08
27.109	15.07	15.08
27.211	15.07	15.08
27.31	15.07	15.08
27.51	15.07	15.08
27.809	15.07	15.08
27.91	15.07	15.08
28.009	15.07	15.08
28.111	15.07	15.08
28.31	15.07	15.08
28.411	15.07	15.08
28.511	15.07	15.08
28.711	15.07	15.08
28.81	15.07	15.08
28.91	15.07	15.08
29.111	15.07	15.08
29.21	15.07	15.08
29.31	15.07	15.08
29.712	15.07	15.08
29.813	15.07	15.08
29.913	15.07	15.08
30.112	15.07	15.08
30.312	15.07	15.08
30.412	15.07	15.08
30.513	15.07	15.08
31.112	15.07	15.08
31.214	15.07	15.08
31.313	15.07	15.08
31.813	15.07	15.08
31.913	15.07	15.08
32.014	15.07	15.08
32.114	15.07	15.08
32.213	15.07	15.08
32.314	15.07	15.08
32.412	15.07	15.08
32.812	15.07	15.08
32.913	15.07	15.08
33.012	15.07	15.08
33.213	15.07	15.08
33.814	15.07	15.08
33.915	15.07	15.08
34.014	15.08	15.09
34.114	15.08	15.09
34.215	15.08	15.09
34.314	15.08	15.09
34.613	15.08	15.09
34.915	15.08	15.09
35.014	15.08	15.09
35.114	15.08	15.09
35.314	15.08	15.09
35.414	15.08	15.09
35.715	15.08	15.09
36.214	15.08	15.09
36.314	15.08	15.09
36.415	15.08	15.09
36.514	15.08	15.09
36.617	15.08	15.09
36.715	15.08	15.09
36.817	15.08	15.09
36.918	15.08	15.09
37.016	15.08	15.09
37.118	15.08	15.09
37.217	15.08	15.09
37.316	15.08	15.09
37.417	15.08	15.09
37.516	15.08	15.09
37.616	15.08	15.09
37.715	15.08	15.09
37.918	15.08	15.09
38.017	15.08	15.09
38.216	15.08	15.09
38.316	15.08	15.09
38.415	15.08	15.09
38.516	15.08	15.09
38.816	15.08	15.09
38.917	15.08	15.09
39.016	15.08	15.09
39.115	15.08	15.09
39.317	15.08	15.09
39.416	15.08	15.09
39.616	15.08	15.09
39.717	15.08	15.09
39.918	15.08	15.09
40.018	15.08	15.09
40.116	15.08	15.09
40.216	15.08	15.09
40.318	15.08	15.09
40.417	15.08	15.09
40.517	15.08	15.09
41.018	15.08	15.09
41.118	15.08	15.09
41.318	15.08	15.09
41.418	15.08	15.09
41.519	15.08	15.09
41.619	15.08	15.09
42.12	15.08	15.09
42.218	15.08	15.09
42.32	15.08	15.09
42.42	15.08	15.09
42.519	15.08	15.09
42.618	15.08	15.09
42.918	15.08	15.09
43.018	15.08	15.09
43.419	15.08	15.09
43.519	15.08	15.09
43.619	15.08	15.09
43.72	15.08	15.09
43.919	15.08	15.09
44.219	15.08	15.09
44.319	15.08	15.09
44.42	15.08	15.09
44.919	15.08	15.09
45.12	15.08	15.09
46.021	15.08	15.09
46.12	15.08	15.09
46.321	15.08	15.09
46.422	15.08	15.09
46.52	15.08	15.09
46.724	15.08	15.09
46.819	15.08	15.09
46.925	15.08	15.09
47.024	15.08	15.09
47.122	15.08	15.09
47.323	15.08	15.09
47.423	15.08	15.09
47.52	15.08	15.09
47.623	15.08	15.09
47.723	15.08	15.09
47.822	15.08	15.09
48.023	15.08	15.09
48.22	15.08	15.09
48.322	15.08	15.09
48.922	15.08	15.09
49.322	15.08	15.09
49.623	15.08	15.09
49.722	15.08	15.09
49.921	15.08	15.09
50.423	15.08	15.09
50.622	15.08	15.09
50.723	15.08	15.09
50.824	15.08	15.09
51.225	15.08	15.09
51.324	15.08	15.09
51.423	15.08	15.09
51.524	15.08	15.09
51.624	15.08	15.09
51.723	15.08	15.09
51.824	15.08	15.09
51.925	15.08	15.09
52.424	15.08	15.09
52.824	15.09	15.1
52.922	15.09	15.1
53.025	15.09	15.1
53.126	15.09	15.1
53.224	15.09	15.1
53.323	15.09	15.1
53.425	15.09	15.1
53.823	15.09	15.1
53.925	15.09	15.1
54.024	15.09	15.1
54.124	15.09	15.1
54.224	15.09	15.1
54.326	15.09	15.1
54.426	15.09	15.1
54.525	15.09	15.1
54.625	15.09	15.1
54.725	15.09	15.1
54.825	15.09	15.1
54.926	15.09	15.1
55.026	15.09	15.1
55.125	15.09	15.1
55.225	15.09	15.1
55.526	15.09	15.1
55.624	15.09	15.1
55.825	15.09	15.1
55.929	15.1	15.11
56.025	15.1	15.11
56.128	15.1	15.11
56.227	15.1	15.11
56.327	15.1	15.11
56.426	15.1	15.11
56.524	15.1	15.11
56.626	15.1	15.11
56.724	15.1	15.11
56.926	15.1	15.11
57.027	15.1	15.11
57.227	15.1	15.11
57.326	15.1	15.11
57.427	15.1	15.11
57.526	15.1	15.11
57.626	15.1	15.11
57.726	15.1	15.11
57.828	15.1	15.11
57.927	15.1	15.11
58.027	15.1	15.11
58.128	15.1	15.11
58.227	15.1	15.11
58.326	15.1	15.11
58.426	15.1	15.11
58.527	15.1	15.11
58.827	15.1	15.11
58.927	15.1	15.11
59.025	15.1	15.11
59.128	15.1	15.11
59.229	15.1	15.11
59.328	15.1	15.11
59.628	15.1	15.11
59.73	15.1	15.11
59.928	15.1	15.11
60.328	15.1	15.11
60.428	15.1	15.11
60.628	15.1	15.11
61.028	15.1	15.11
61.129	15.1	15.11
61.63	15.1	15.11
61.928	15.1	15.11
62.027	15.1	15.11
62.229	15.1	15.11
62.329	15.1	15.11
62.428	15.1	15.11
62.63	15.1	15.11
62.73	15.1	15.11
63.03	15.1	15.11
63.129	15.1	15.11
63.23	15.1	15.11
63.531	15.1	15.11
63.629	15.1	15.11
63.83	15.1	15.11
64.131	15.1	15.11
64.229	15.1	15.11
64.43	15.1	15.11
64.529	15.1	15.11
64.63	15.1	15.11
65.329	15.1	15.11
65.73	15.1	15.11
66.13	15.1	15.11
66.231	15.1	15.11
66.531	15.09	15.1
66.632	15.09	15.1
66.731	15.09	15.1
66.831	15.09	15.1
66.936	15.09	15.1
67.031	15.09	15.1
67.23	15.09	15.1
67.331	15.09	15.1
67.631	15.09	15.1
67.732	15.09	15.1
67.932	15.09	15.1
68.031	15.09	15.1
68.233	15.09	15.1
68.532	15.09	15.1
68.732	15.09	15.1
68.833	15.09	15.1
68.932	15.09	15.1
69.032	15.09	15.1
69.533	15.09	15.1
70.134	15.09	15.1
70.233	15.09	15.1
70.334	15.09	15.1
70.534	15.09	15.1
71.233	15.09	15.1
71.432	15.09	15.1
72.634	15.09	15.1
72.736	15.09	15.1
72.835	15.09	15.1
72.936	15.09	15.1
73.235	15.09	15.1
73.336	15.09	15.1
73.436	15.09	15.1
73.536	15.1	15.11
73.635	15.1	15.11
73.735	15.1	15.11
73.837	15.1	15.11
73.936	15.1	15.11
74.036	15.1	15.11
74.334	15.1	15.11
74.835	15.1	15.11
75.536	15.1	15.11
76.135	15.1	15.11
76.336	15.1	15.11
76.437	15.1	15.11
76.536	15.1	15.11
76.638	15.1	15.11
76.736	15.1	15.11
76.837	15.1	15.11
77.237	15.1	15.11
77.337	15.1	15.11
77.637	15.1	15.11
77.738	15.1	15.11
77.836	15.1	15.11
77.938	15.1	15.11
78.738	15.1	15.11
78.938	15.1	15.11
79.438	15.1	15.11
79.638	15.1	15.11
79.739	15.1	15.11
79.84	15.1	15.11
79.939	15.1	15.11
80.038	15.1	15.11
80.138	15.1	15.11
80.238	15.1	15.11
80.339	15.1	15.11
80.64	15.1	15.11
80.937	15.1	15.11
81.039	15.1	15.11
81.239	15.1	15.11
81.338	15.1	15.11
81.439	15.1	15.11
81.54	15.1	15.11
81.639	15.1	15.11
81.738	15.1	15.11
81.839	15.1	15.11
81.94	15.1	15.11
82.039	15.1	15.11
82.339	15.1	15.11
82.539	15.1	15.11
82.642	15.1	15.11
82.741	15.1	15.11
82.841	15.1	15.11
83.639	15.1	15.11
83.74	15.1	15.11
83.841	15.1	15.11
83.942	15.1	15.11
84.04	15.1	15.11
84.242	15.1	15.11
84.341	15.1	15.11
84.442	15.1	15.11
85.342	15.1	15.11
85.441	15.1	15.11
85.541	15.1	15.11
85.641	15.1	15.11
85.742	15.1	15.11
85.842	15.1	15.11
85.944	15.09	15.1
86.045	15.09	15.1
86.144	15.09	15.1
86.243	15.09	15.1
86.344	15.09	15.1
86.444	15.09	15.1
86.544	15.09	15.1
86.642	15.09	15.1
86.743	15.09	15.1
86.842	15.09	15.1
86.941	15.09	15.1
87.042	15.09	15.1
87.141	15.09	15.1
87.243	15.09	15.1
87.342	15.09	15.1
87.443	15.09	15.1
87.643	15.09	15.1
87.743	15.09	15.1
87.943	15.09	15.1
88.043	15.09	15.1
88.144	15.09	15.1
88.242	15.09	15.1
88.544	15.09	15.1
89.143	15.09	15.1
89.444	15.09	15.1
89.544	15.09	15.1
89.844	15.09	15.1
90.045	15.09	15.1
90.343	15.09	15.1
90.444	15.09	15.1
90.543	15.09	15.1
90.743	15.09	15.1
91.644	15.09	15.1
91.945	15.09	15.1
92.145	15.09	15.1
92.445	15.09	15.1
92.745	15.09	15.1
92.945	15.09	15.1
93.547	15.09	15.1
93.647	15.09	15.1
94.447	15.09	15.1
94.546	15.09	15.1
94.646	15.09	15.1
94.747	15.09	15.1
95.046	15.09	15.1
95.147	15.09	15.1
95.246	15.09	15.1
95.447	15.09	15.1
96.248	15.09	15.1
96.447	15.09	15.1
96.85	15.09	15.1
96.948	15.09	15.1
97.048	15.09	15.1
97.149	15.09	15.1
97.251	15.09	15.1
97.349	15.09	15.1
97.449	15.09	15.1
97.548	15.09	15.1
97.648	15.09	15.1
97.748	15.09	15.1
98.049	15.09	15.1
98.249	15.09	15.1
98.348	15.09	15.1
98.448	15.09	15.1
98.55	15.09	15.1
98.649	15.09	15.1
98.849	15.09	15.1
99.349	15.09	15.1
99.449	15.09	15.1
100.149	15.09	15.1
100.249	15.1	15.11
100.351	15.1	15.11
100.453	15.1	15.11
100.552	15.1	15.11
100.651	15.1	15.11
100.751	15.1	15.11
100.851	15.1	15.11
100.95	15.1	15.11
101.051	15.1	15.11
101.15	15.1	15.11
101.349	15.1	15.11
101.45	15.1	15.11
101.549	15.1	15.11
101.651	15.1	15.11
101.751	15.1	15.11
101.85	15.1	15.11
101.952	15.1	15.11
102.051	15.1	15.11
102.15	15.1	15.11
102.251	15.1	15.11
102.451	15.1	15.11
102.651	15.1	15.11
102.852	15.1	15.11
103.05	15.1	15.11
103.152	15.1	15.11
103.25	15.1	15.11
103.351	15.1	15.11
103.951	15.1	15.11
104.352	15.1	15.11
104.452	15.1	15.11
104.851	15.1	15.11
104.952	15.1	15.11
105.051	15.1	15.11
105.152	15.1	15.11
105.252	15.1	15.11
105.753	15.1	15.11
106.153	15.1	15.11
106.252	15.1	15.11
106.353	15.1	15.11
106.553	15.1	15.11
106.853	15.1	15.11
107.455	15.1	15.11
107.555	15.1	15.11
107.854	15.1	15.11
108.453	15.1	15.11
108.554	15.1	15.11
108.654	15.1	15.11
108.853	15.1	15.11
108.954	15.1	15.11
109.754	15.1	15.11
109.854	15.1	15.11
109.954	15.1	15.11
110.256	15.1	15.11
110.755	15.1	15.11
111.155	15.1	15.11
111.255	15.1	15.11
111.854	15.1	15.11
112.056	15.1	15.11
112.156	15.1	15.11
112.256	15.1	15.11
112.356	15.1	15.11
112.756	15.1	15.11
112.957	15.1	15.11
113.058	15.1	15.11
113.157	15.1	15.11
113.256	15.1	15.11
113.657	15.1	15.11
113.757	15.1	15.11
114.058	15.1	15.11
114.258	15.1	15.11
114.458	15.1	15.11
114.559	15.1	15.11
115.159	15.1	15.11
115.958	15.1	15.11
116.058	15.1	15.11
116.258	15.1	15.11
116.458	15.1	15.11
116.559	15.1	15.11
116.658	15.1	15.11
116.759	15.1	15.11
117.459	15.1	15.11
117.759	15.1	15.11
117.86	15.1	15.11
118.06	15.1	15.11
118.86	15.1	15.11
118.959	15.1	15.11
119.161	15.1	15.11
119.36	15.1	15.11
119.46	15.1	15.11
119.56	15.1	15.11
119.674	15.1	15.11
120.062	15.1	15.11
120.161	15.1	15.11
120.461	15.1	15.11
120.561	15.1	15.11
120.664	15.1	15.11
120.761	15.1	15.11
120.866	15.1	15.11
120.964	15.1	15.11
121.064	15.1	15.11
121.163	15.1	15.11
121.262	15.1	15.11
121.46	15.1	15.11
121.563	15.1	15.11
121.662	15.1	15.11
121.761	15.1	15.11
121.864	15.1	15.11
122.062	15.1	15.11
122.261	15.1	15.11
122.362	15.1	15.11
122.461	15.1	15.11
122.561	15.1	15.11
122.661	15.1	15.11
122.763	15.1	15.11
122.963	15.1	15.11
123.063	15.1	15.11
123.163	15.1	15.11
123.262	15.1	15.11
123.663	15.1	15.11
123.762	15.1	15.11
124.062	15.1	15.11
124.162	15.1	15.11
124.463	15.1	15.11
124.561	15.1	15.11
124.664	15.1	15.11
124.863	15.1	15.11
124.962	15.1	15.11
125.069	15.1	15.11
125.164	15.1	15.11
125.265	15.1	15.11
125.366	15.1	15.11
125.465	15.1	15.11
126.463	15.1	15.11
126.664	15.1	15.11
126.763	15.1	15.11
127.464	15.1	15.11
127.564	15.1	15.11
127.764	15.1	15.11
127.866	15.1	15.11
127.965	15.1	15.11
128.065	15.09	15.1
128.166	15.09	15.1
128.267	15.09	15.1
128.366	15.09	15.1
128.467	15.09	15.1
128.566	15.09	15.1
128.663	15.09	15.1
128.765	15.09	15.1
128.863	15.08	15.09
128.967	15.08	15.09
129.066	15.08	15.09
129.166	15.08	15.09
129.266	15.08	15.09
129.366	15.08	15.09
129.464	15.08	15.09
129.567	15.08	15.09
129.666	15.08	15.09
129.765	15.08	15.09
129.967	15.08	15.09
130.067	15.08	15.09
130.167	15.08	15.09
130.265	15.08	15.09
130.367	15.08	15.09
130.47	15.08	15.09
130.567	15.08	15.09
130.665	15.08	15.09
130.866	15.08	15.09
130.966	15.08	15.09
131.066	15.08	15.09
131.167	15.08	15.09
131.366	15.08	15.09
131.767	15.08	15.09
132.066	15.08	15.09
132.267	15.08	15.09
132.367	15.08	15.09
132.468	15.08	15.09
132.567	15.08	15.09
132.667	15.08	15.09
132.767	15.08	15.09
132.867	15.08	15.09
132.968	15.08	15.09
133.068	15.08	15.09
133.167	15.08	15.09
133.268	15.08	15.09
133.368	15.08	15.09
133.669	15.08	15.09
133.768	15.08	15.09
133.869	15.08	15.09
134.269	15.08	15.09
134.467	15.08	15.09
134.568	15.08	15.09
134.668	15.08	15.09
134.767	15.08	15.09
134.868	15.08	15.09
134.969	15.08	15.09
135.068	15.08	15.09
135.168	15.08	15.09
135.268	15.08	15.09
135.368	15.08	15.09
135.468	15.08	15.09
135.969	15.08	15.09
136.069	15.08	15.09
136.17	15.08	15.09
136.272	15.08	15.09
136.37	15.08	15.09
136.569	15.08	15.09
137.069	15.08	15.09
137.169	15.08	15.09
137.269	15.08	15.09
137.369	15.08	15.09
137.469	15.08	15.09
137.57	15.07	15.08
137.672	15.07	15.08
137.772	15.07	15.08
137.87	15.07	15.08
137.971	15.07	15.08
138.171	15.07	15.08
138.27	15.07	15.08
138.57	15.07	15.08
138.77	15.07	15.08
138.87	15.07	15.08
138.971	15.07	15.08
139.37	15.07	15.08
139.471	15.07	15.08
139.571	15.07	15.08
139.772	15.07	15.08
139.87	15.07	15.08
139.971	15.07	15.08
140.071	15.07	15.08
140.171	15.07	15.08
140.371	15.07	15.08
140.477	15.07	15.08
140.573	15.07	15.08
140.672	15.07	15.08
140.771	15.07	15.08
140.872	15.07	15.08
141.072	15.07	15.08
141.173	15.07	15.08
141.672	15.07	15.08
141.771	15.07	15.08
142.27	15.07	15.08
142.572	15.07	15.08
142.672	15.07	15.08
142.772	15.07	15.08
142.872	15.07	15.08
143.271	15.07	15.08
144.573	15.07	15.08
144.672	15.07	15.08
144.773	15.07	15.08
144.977	15.07	15.08
145.077	15.07	15.08
145.173	15.07	15.08
145.275	15.07	15.08
145.474	15.07	15.08
145.674	15.07	15.08
145.974	15.07	15.08
146.074	15.07	15.08
146.774	15.07	15.08
146.875	15.07	15.08
146.976	15.07	15.08
147.075	15.07	15.08
147.174	15.07	15.08
147.274	15.07	15.08
147.375	15.07	15.08
147.474	15.07	15.08
147.575	15.07	15.08
147.674	15.07	15.08
148.475	15.07	15.08
148.575	15.08	15.09
148.676	15.08	15.09
148.775	15.08	15.09
148.878	15.08	15.09
148.976	15.08	15.09
149.077	15.08	15.09
149.177	15.08	15.09
149.876	15.08	15.09
149.975	15.08	15.09
150.076	15.08	15.09
150.176	15.08	15.09
150.477	15.08	15.09
150.576	15.08	15.09
150.677	15.08	15.09
150.777	15.08	15.09
150.877	15.08	15.09
151.477	15.08	15.09
151.577	15.08	15.09
151.976	15.08	15.09
152.477	15.08	15.09
152.577	15.08	15.09
153.278	15.08	15.09
153.48	15.08	15.09
153.58	15.08	15.09
153.678	15.08	15.09
153.878	15.08	15.09
153.979	15.08	15.09
154.079	15.08	15.09
154.179	15.08	15.09
154.278	15.08	15.09
154.379	15.08	15.09
154.478	15.08	15.09
154.577	15.08	15.09
154.879	15.08	15.09
154.979	15.08	15.09
155.08	15.08	15.09
155.18	15.08	15.09
155.38	15.08	15.09
155.579	15.08	15.09
155.98	15.08	15.09
156.179	15.08	15.09
156.98	15.08	15.09
157.18	15.08	15.09
157.48	15.08	15.09
157.78	15.08	15.09
157.88	15.08	15.09
157.98	15.08	15.09
158.081	15.08	15.09
158.981	15.08	15.09
159.982	15.08	15.09
160.084	15.08	15.09
160.481	15.08	15.09
160.581	15.08	15.09
160.685	15.08	15.09
160.983	15.08	15.09
161.084	15.08	15.09
161.183	15.08	15.09
161.583	15.08	15.09
161.682	15.08	15.09
162.283	15.08	15.09
162.583	15.08	15.09
162.783	15.08	15.09
163.684	15.08	15.09
164.183	15.08	15.09
165.586	15.08	15.09
165.689	15.08	15.09
165.785	15.09	15.1
165.884	15.09	15.1
165.986	15.09	15.1
166.085	15.09	15.1
166.386	15.09	15.1
166.484	15.09	15.1
166.586	15.09	15.1
166.686	15.09	15.1
166.786	15.09	15.1
166.986	15.09	15.1
167.286	15.09	15.1
167.487	15.09	15.1
167.586	15.09	15.1
167.685	15.09	15.1
167.786	15.09	15.1
167.886	15.09	15.1
168.286	15.09	15.1
168.486	15.09	15.1
168.686	15.09	15.1
168.887	15.09	15.1
168.987	15.09	15.1
169.086	15.09	15.1
169.287	15.09	15.1
169.387	15.09	15.1
170.286	15.09	15.1
170.987	15.09	15.1
171.588	15.09	15.1
172.189	15.09	15.1
172.288	15.09	15.1
172.988	15.09	15.1
173.489	15.09	15.1
173.589	15.09	15.1
174.489	15.09	15.1
174.588	15.09	15.1
175.291	15.09	15.1
175.69	15.09	15.1
175.791	15.09	15.1
176.794	15.09	15.1
176.892	15.08	15.09
176.992	15.08	15.09
177.092	15.08	15.09
177.193	15.08	15.09
177.293	15.08	15.09
177.393	15.08	15.09
177.693	15.08	15.09
177.794	15.08	15.09
178.192	15.08	15.09
178.292	15.08	15.09
178.592	15.08	15.09
178.692	15.08	15.09
178.892	15.08	15.09
178.993	15.08	15.09
179.092	15.08	15.09
179.393	15.08	15.09
179.592	15.08	15.09
179.693	15.09	15.1
179.798	15.09	15.1
179.894	15.09	15.1
179.992	15.09	15.1
180.093	15.09	15.1
180.194	15.09	15.1
180.293	15.09	15.1
180.494	15.09	15.1
181.394	15.09	15.1
181.693	15.09	15.1
182.494	15.09	15.1
183.195	15.09	15.1
183.294	15.09	15.1
183.494	15.09	15.1
184.295	15.09	15.1
184.597	15.09	15.1
184.697	15.09	15.1
184.8	15.09	15.1
184.897	15.09	15.1
185.095	15.09	15.1
185.497	15.09	15.1
185.797	15.09	15.1
186.097	15.09	15.1
186.197	15.09	15.1
186.3	15.09	15.1
186.397	15.09	15.1
186.497	15.09	15.1
186.597	15.09	15.1
186.697	15.09	15.1
186.8	15.09	15.1
186.898	15.09	15.1
186.997	15.09	15.1
187.397	15.09	15.1
187.497	15.09	15.1
187.698	15.09	15.1
188.097	15.09	15.1
188.298	15.09	15.1
188.599	15.09	15.1
188.698	15.09	15.1
189.098	15.09	15.1
189.197	15.09	15.1
189.298	15.09	15.1
189.5	15.09	15.1
189.598	15.09	15.1
190.1	15.09	15.1
190.199	15.09	15.1
190.299	15.09	15.1
190.499	15.09	15.1
190.598	15.09	15.1
190.798	15.09	15.1
190.9	15.09	15.1
191.299	15.09	15.1
191.499	15.09	15.1
191.601	15.09	15.1
191.9	15.09	15.1
192.0	15.09	15.1
192.2	15.09	15.1
192.301	15.09	15.1
192.4	15.09	15.1
192.501	15.09	15.1
192.601	15.09	15.1
192.7	15.09	15.1
192.8	15.09	15.1
192.901	15.09	15.1
193.4	15.09	15.1
194.501	15.09	15.1
194.601	15.09	15.1
196.502	15.09	15.1
196.802	15.09	15.1
197.103	15.09	15.1
197.704	15.09	15.1
197.804	15.09	15.1
197.903	15.09	15.1
198.104	15.09	15.1
198.203	15.09	15.1
198.603	15.09	15.1
198.803	15.09	15.1
199.103	15.09	15.1
199.204	15.09	15.1
199.304	15.09	15.1
199.403	15.09	15.1
199.503	15.09	15.1
199.704	15.09	15.1
199.804	15.09	15.1
200.204	15.09	15.1
200.304	15.09	15.1
200.404	15.09	15.1
200.604	15.09	15.1
200.707	15.09	15.1
200.807	15.09	15.1
201.407	15.09	15.1
201.508	15.09	15.1
201.607	15.09	15.1
201.806	15.09	15.1
202.105	15.09	15.1
202.205	15.09	15.1
202.906	15.09	15.1
203.006	15.09	15.1
203.906	15.09	15.1
204.106	15.09	15.1
204.306	15.09	15.1
204.506	15.09	15.1
205.206	15.09	15.1
205.407	15.09	15.1
205.607	15.09	15.1
205.707	15.09	15.1
206.31	15.09	15.1
206.409	15.08	15.09
206.51	15.08	15.09
206.611	15.08	15.09
206.711	15.08	15.09
206.81	15.08	15.09
206.91	15.08	15.09
207.01	15.08	15.09
207.111	15.08	15.09
207.21	15.08	15.09
207.31	15.08	15.09
207.409	15.08	15.09
207.509	15.08	15.09
207.609	15.08	15.09
207.709	15.08	15.09
208.309	15.08	15.09
208.509	15.08	15.09
208.61	15.08	15.09
208.71	15.08	15.09
209.212	15.08	15.09
209.41	15.08	15.09
209.509	15.08	15.09
209.608	15.08	15.09
209.911	15.08	15.09
210.61	15.08	15.09
210.711	15.08	15.09
211.21	15.08	15.09
211.31	15.08	15.09
211.41	15.08	15.09
211.612	15.08	15.09
211.911	15.08	15.09
212.01	15.08	15.09
212.11	15.08	15.09
212.211	15.08	15.09
212.313	15.08	15.09
212.412	15.08	15.09
212.511	15.08	15.09
212.811	15.08	15.09
212.911	15.08	15.09
213.712	15.08	15.09
213.813	15.08	15.09
214.312	15.08	15.09
214.412	15.08	15.09
214.713	15.08	15.09
214.813	15.08	15.09
215.112	15.08	15.09
215.213	15.09	15.1
215.313	15.09	15.1
215.413	15.09	15.1
215.513	15.09	15.1
215.714	15.09	15.1
215.813	15.09	15.1
216.013	15.09	15.1
216.115	15.09	15.1
216.515	15.09	15.1
216.613	15.09	15.1
216.714	15.09	15.1
216.915	15.09	15.1
217.115	15.09	15.1
217.216	15.09	15.1
217.614	15.09	15.1
218.114	15.09	15.1
218.214	15.09	15.1
218.515	15.09	15.1
218.916	15.09	15.1
219.214	15.09	15.1
220.416	15.09	15.1
220.516	15.09	15.1
220.816	15.09	15.1
221.016	15.09	15.1
221.416	15.09	15.1
222.216	15.09	15.1
222.816	15.09	15.1
223.017	15.09	15.1
223.517	15.09	15.1
223.617	15.09	15.1
223.717	15.09	15.1
223.817	15.09	15.1
223.917	15.09	15.1
224.018	15.09	15.1
224.118	15.09	15.1
224.219	15.09	15.1
224.317	15.09	15.1
224.418	15.09	15.1
224.618	15.09	15.1
224.718	15.09	15.1
224.817	15.09	15.1
225.118	15.09	15.1
225.318	15.09	15.1
225.417	15.09	15.1
225.517	15.09	15.1
225.718	15.09	15.1
225.918	15.09	15.1
226.019	15.09	15.1
226.119	15.09	15.1
226.222	15.09	15.1
226.419	15.09	15.1
226.519	15.09	15.1
226.618	15.09	15.1
226.719	15.09	15.1
227.22	15.09	15.1
227.321	15.09	15.1
227.519	15.09	15.1
227.62	15.09	15.1
227.719	15.09	15.1
228.02	15.09	15.1
228.32	15.09	15.1
229.02	15.09	15.1
229.321	15.09	15.1
229.521	15.09	15.1
229.621	15.09	15.1
229.72	15.09	15.1
229.921	15.09	15.1
230.124	15.09	15.1
230.224	15.09	15.1
230.321	15.09	15.1
230.423	15.09	15.1
230.522	15.09	15.1
230.821	15.09	15.1
231.221	15.09	15.1
231.323	15.09	15.1
232.622	15.09	15.1
232.721	15.09	15.1
233.123	15.09	15.1
233.223	15.09	15.1
233.323	15.09	15.1
233.423	15.09	15.1
233.523	15.09	15.1
234.022	15.09	15.1
234.222	15.08	15.09
234.322	15.08	15.09
234.427	15.08	15.09
234.526	15.08	15.09
234.625	15.08	15.09
234.725	15.08	15.09
234.826	15.08	15.09
235.025	15.08	15.09
235.125	15.08	15.09
235.224	15.08	15.09
235.324	15.08	15.09
235.424	15.08	15.09
235.624	15.08	15.09
236.023	15.08	15.09
236.223	15.08	15.09
236.325	15.08	15.09
236.424	15.08	15.09
237.726	15.08	15.09
237.825	15.08	15.09
238.125	15.08	15.09
238.625	15.08	15.09
238.925	15.08	15.09
239.026	15.08	15.09
239.226	15.08	15.09
239.325	15.08	15.09
239.825	15.08	15.09
239.926	15.08	15.09
240.426	15.08	15.09
240.726	15.08	15.09
240.828	15.08	15.09
240.929	15.08	15.09
241.028	15.08	15.09
241.428	15.08	15.09
241.527	15.08	15.09
241.828	15.08	15.09
242.027	15.08	15.09
242.128	15.08	15.09
242.226	15.08	15.09
242.627	15.08	15.09
242.828	15.08	15.09
242.928	15.08	15.09
243.027	15.08	15.09
243.428	15.08	15.09
243.529	15.08	15.09
244.028	15.08	15.09
244.228	15.08	15.09
244.428	15.08	15.09
244.529	15.08	15.09
244.629	15.08	15.09
244.729	15.08	15.09
244.829	15.08	15.09
244.929	15.08	15.09
245.329	15.08	15.09
245.431	15.08	15.09
245.53	15.08	15.09
245.63	15.08	15.09
245.73	15.08	15.09
245.83	15.08	15.09
245.929	15.08	15.09
246.029	15.08	15.09
246.23	15.08	15.09
246.43	15.08	15.09
246.529	15.08	15.09
246.73	15.08	15.09
246.833	15.08	15.09
246.931	15.07	15.08
247.031	15.07	15.08
247.133	15.07	15.08
247.236	15.07	15.08
247.331	15.07	15.08
247.432	15.07	15.08
247.533	15.07	15.08
247.631	15.07	15.08
247.733	15.07	15.08
248.033	15.07	15.08
248.133	15.07	15.08
248.232	15.07	15.08
248.332	15.07	15.08
248.433	15.07	15.08
248.533	15.07	15.08
248.632	15.07	15.08
248.732	15.07	15.08
248.832	15.07	15.08
248.932	15.07	15.08
249.032	15.07	15.08
249.231	15.07	15.08
249.331	15.07	15.08
249.431	15.07	15.08
249.532	15.07	15.08
249.831	15.07	15.08
249.933	15.07	15.08
250.033	15.07	15.08
250.133	15.07	15.08
250.232	15.07	15.08
250.331	15.07	15.08
250.433	15.07	15.08
250.632	15.07	15.08
250.732	15.07	15.08
250.832	15.07	15.08
250.932	15.07	15.08
251.033	15.07	15.08
251.531	15.07	15.08
251.633	15.07	15.08
251.732	15.07	15.08
251.833	15.07	15.08
251.935	15.07	15.08
252.032	15.07	15.08
252.136	15.07	15.08
252.235	15.07	15.08
252.336	15.07	15.08
252.435	15.07	15.08
252.537	15.07	15.08
252.635	15.07	15.08
252.734	15.07	15.08
252.845	15.06	15.07
252.935	15.06	15.07
253.037	15.06	15.07
253.136	15.06	15.07
253.236	15.06	15.07
253.334	15.06	15.07
253.437	15.06	15.07
253.733	15.06	15.07
253.933	15.06	15.07
254.035	15.06	15.07
254.134	15.06	15.07
254.236	15.06	15.07
254.334	15.06	15.07
254.435	15.06	15.07
254.534	15.06	15.07
254.634	15.06	15.07
254.835	15.06	15.07
254.934	15.06	15.07
255.135	15.06	15.07
255.235	15.06	15.07
